string:9606.ENSP00000299402	string:9606.ENSP00000284981	APBB1	APP	-	-	-	-	-	taxid:9606	taxid:9606	-	-	-	score:0.999|escore:0.999|dscore:0.8|tscore:0.971
string:9615.ENSCAFP00000029376	string:9615.ENSCAFP00000010245	RXRA	CDK8	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000006163	string:9615.ENSCAFP00000002089	POMC	GALR3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.085|dscore:0.9|tscore:0.081
string:9615.ENSCAFP00000029356	string:9615.ENSCAFP00000020344	GNAI3	CCR3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000037746	string:9615.ENSCAFP00000012917	SSTR3	NPY1R	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.098235
string:9615.ENSCAFP00000025475	string:9615.ENSCAFP00000015579	P2RY10	RGS2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.126
string:9615.ENSCAFP00000037035	string:9615.ENSCAFP00000029624	HTR1A	S1PR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000036624	string:9615.ENSCAFP00000029356	NPY5R	GNAI3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000021714	string:9615.ENSCAFP00000018497	UBA52	NCSTN	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000020465	string:9615.ENSCAFP00000019638	SST	HTR1D	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.064|dscore:0.9|tscore:0.101
string:9615.ENSCAFP00000021714	string:9615.ENSCAFP00000012409	UBA52	ANAPC7	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000028444	string:9615.ENSCAFP00000001300	GNA15	GPRC6A	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.068|dscore:0.9|tscore:0.096
string:9615.ENSCAFP00000039552	string:9615.ENSCAFP00000033576	BDKRB1	GNAI2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000024156	string:9615.ENSCAFP00000004418	GNAI1	LPAR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000027121	string:9615.ENSCAFP00000019429	CCL25	OPRL1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.082|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000011575	string:9615.ENSCAFP00000008349	GPR81	GRM7	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.119
string:9615.ENSCAFP00000043222	string:9615.ENSCAFP00000039988	HTR2C	P2RY1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.065|dscore:0.9|tscore:0.099
string:9615.ENSCAFP00000041552	string:9615.ENSCAFP00000012820	HTR2B	ADRA1A	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.097055
string:9615.ENSCAFP00000018526	string:9615.ENSCAFP00000012917	HRH3	NPY1R	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.124
string:9615.ENSCAFP00000029356	string:9615.ENSCAFP00000005250	GNAI3	MCHR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000007423	string:9615.ENSCAFP00000005083	PPARG	MED25	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.07|dscore:0.9|tscore:0.091
string:9615.ENSCAFP00000041847	string:9615.ENSCAFP00000039055	GNA14	BDKRB2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000020146	string:9615.ENSCAFP00000019429	GNAT3	OPRL1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000017975	string:9615.ENSCAFP00000006163	CXCR7	POMC	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.085|dscore:0.9|tscore:0.081
string:9615.ENSCAFP00000019211	string:9615.ENSCAFP00000007423	EGR2	PPARG	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.094|dscore:0.9|tscore:0.073
string:9615.ENSCAFP00000027121	string:9615.ENSCAFP00000017975	CCL25	CXCR7	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.082|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000039878	string:9615.ENSCAFP00000012527	GPR17	P2RY13	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.09048
string:9615.ENSCAFP00000029356	string:9615.ENSCAFP00000007485	GNAI3	GALR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000030916	string:9615.ENSCAFP00000029356	MCHR1	GNAI3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000027121	string:9615.ENSCAFP00000015904	CCL25	DRD3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.082|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000041442	string:9615.ENSCAFP00000012917	NPB	NPY1R	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.08|dscore:0.9|tscore:0.086
string:9615.ENSCAFP00000024156	string:9615.ENSCAFP00000005250	GNAI1	MCHR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000041119	string:9615.ENSCAFP00000029356	OPRK1	GNAI3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000041234	string:9615.ENSCAFP00000000739	ENSCAFG00000023043	TNF	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.119
string:9615.ENSCAFP00000009585	string:9615.ENSCAFP00000004111	CCKBR	GNRHR	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.122
string:9615.ENSCAFP00000018703	string:9615.ENSCAFP00000014389	NTSR1	EDN1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.083|dscore:0.9|tscore:0.084
string:9615.ENSCAFP00000040693	string:9615.ENSCAFP00000015948	APLNR	ADRA2A	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.118
string:9615.ENSCAFP00000007567	string:9615.ENSCAFP00000002534	HTR5A	GRM8	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.125
string:9615.ENSCAFP00000027121	string:9615.ENSCAFP00000021531	CCL25	ADRA2C	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.082|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000027247	string:9615.ENSCAFP00000008268	MED9	MED29	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000041847	string:9615.ENSCAFP00000010444	GNA14	FFAR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000025872	string:9615.ENSCAFP00000004418	GPR68	LPAR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.121
string:9615.ENSCAFP00000020146	string:9615.ENSCAFP00000017381	GNAT3	CASR	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.067|dscore:0.9|tscore:0.101
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000002089	GNAI2	GALR3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000030937	string:9615.ENSCAFP00000004995	ADRA2B	CHRM2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.094522
string:9615.ENSCAFP00000030106	string:9615.ENSCAFP00000014389	LPAR3	EDN1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.083|dscore:0.9|tscore:0.084
string:9615.ENSCAFP00000024156	string:9615.ENSCAFP00000004587	GNAI1	CNR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000006935	GNAI2	CCR4	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000011506	string:9615.ENSCAFP00000007567	HTR1F	HTR5A	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.09184
string:9615.ENSCAFP00000008268	string:9615.ENSCAFP00000005083	MED29	MED25	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000023722	GNAI2	PPYR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000015904	GNAI2	DRD3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000036854	string:9615.ENSCAFP00000021714	CEBPB	UBA52	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000020552	string:9615.ENSCAFP00000004376	TACR2	NPFFR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.095571
string:9615.ENSCAFP00000036677	string:9615.ENSCAFP00000018703	NMB	NTSR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.08|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000012917	GNAI2	NPY1R	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000039347	string:9615.ENSCAFP00000020146	HRH4	GNAT3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000041333	string:9615.ENSCAFP00000006163	RXFP3	POMC	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.085|dscore:0.9|tscore:0.081
string:9615.ENSCAFP00000014389	string:9615.ENSCAFP00000001024	EDN1	TRHR	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.083|dscore:0.9|tscore:0.084
string:9615.ENSCAFP00000027121	string:9615.ENSCAFP00000004587	CCL25	CNR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.082|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000029356	string:9615.ENSCAFP00000002089	GNAI3	GALR3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000029356	string:9615.ENSCAFP00000021542	GNAI3	CXCR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.125|dscore:0.9
string:9615.ENSCAFP00000031804	string:9615.ENSCAFP00000029376	CDK19	RXRA	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000020071	string:9615.ENSCAFP00000011506	KNG1	HTR1F	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.064|dscore:0.9|tscore:0.097
string:9615.ENSCAFP00000024992	string:9615.ENSCAFP00000007423	MED12	PPARG	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000020893	string:9615.ENSCAFP00000006163	LPAR2	POMC	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.085|dscore:0.9|tscore:0.081
string:9615.ENSCAFP00000036854	string:9615.ENSCAFP00000031804	CEBPB	CDK19	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000036677	string:9615.ENSCAFP00000025551	NMB	GPR65	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.08|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000020146	string:9615.ENSCAFP00000006935	GNAT3	CCR4	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000016183	string:9615.ENSCAFP00000014389	HCRTR1	EDN1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.083|dscore:0.9|tscore:0.084
string:9615.ENSCAFP00000011527	string:9615.ENSCAFP00000000739	MED19	TNF	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.12
string:9615.ENSCAFP00000036677	string:9615.ENSCAFP00000024002	NMB	PTGER1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.08|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000020146	string:9615.ENSCAFP00000015121	GNAT3	ADORA1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000018526	string:9615.ENSCAFP00000006163	HRH3	POMC	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.085|dscore:0.9|tscore:0.081
string:9615.ENSCAFP00000024156	string:9615.ENSCAFP00000000020	GNAI1	GALR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000020442	string:9615.ENSCAFP00000020323	CXCR6	CCR5	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|ascore:0.071|dscore:0.9|tscore:0.061451
string:9615.ENSCAFP00000036860	string:9615.ENSCAFP00000033576	HTR1E	GNAI2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000026284	GNAI2	NMUR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000041119	string:9615.ENSCAFP00000020146	OPRK1	GNAT3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000028988	string:9615.ENSCAFP00000027121	SSTR5	CCL25	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.082|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000041119	string:9615.ENSCAFP00000033576	OPRK1	GNAI2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000030937	string:9615.ENSCAFP00000024156	ADRA2B	GNAI1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000036677	string:9615.ENSCAFP00000011497	NMB	EDNRA	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.08|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000029356	string:9615.ENSCAFP00000015121	GNAI3	ADORA1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000028446	string:9615.ENSCAFP00000010444	GNAQ	FFAR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000041382	string:9615.ENSCAFP00000012917	ENSCAFG00000030278	NPY1R	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.073|dscore:0.9|tscore:0.089
string:9615.ENSCAFP00000030920	string:9615.ENSCAFP00000003376	NMS	HCRTR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000014991	string:9615.ENSCAFP00000008754	AVPR1B	GCGR	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.121
string:9615.ENSCAFP00000020465	string:9615.ENSCAFP00000017381	SST	CASR	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.124
string:9615.ENSCAFP00000030641	string:9615.ENSCAFP00000006163	CCR9	POMC	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.085|dscore:0.9|tscore:0.081
string:9615.ENSCAFP00000036860	string:9615.ENSCAFP00000029356	HTR1E	GNAI3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000019724	string:9615.ENSCAFP00000005257	TAS2R10	TAS2R41	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.090896
string:9615.ENSCAFP00000022998	string:9615.ENSCAFP00000015815	MED26	NFKB1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.121
string:9615.ENSCAFP00000041986	string:9615.ENSCAFP00000019101	MED21	HELZ2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000034611	string:9615.ENSCAFP00000020334	CXCL13	CCR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.072|dscore:0.9|tscore:0.097
string:9615.ENSCAFP00000018079	string:9615.ENSCAFP00000006846	GRPR	TRH	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.066|dscore:0.9|tscore:0.1
string:9615.ENSCAFP00000024156	string:9615.ENSCAFP00000017975	GNAI1	CXCR7	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000020465	string:9615.ENSCAFP00000000020	SST	GALR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.064|dscore:0.9|tscore:0.097
string:9615.ENSCAFP00000017381	string:9615.ENSCAFP00000014991	CASR	AVPR1B	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.124
string:9615.ENSCAFP00000029074	string:9615.ENSCAFP00000014389	KISS1R	EDN1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.083|dscore:0.9|tscore:0.084
string:9615.ENSCAFP00000039552	string:9615.ENSCAFP00000006163	BDKRB1	POMC	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.085|dscore:0.9|tscore:0.081
string:9615.ENSCAFP00000020442	string:9615.ENSCAFP00000020146	CXCR6	GNAT3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000032854	string:9615.ENSCAFP00000008792	HRH1	PLCB1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.123
string:9615.ENSCAFP00000036624	string:9615.ENSCAFP00000021236	NPY5R	PPY	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.064|dscore:0.9|tscore:0.102
string:9615.ENSCAFP00000036677	string:9615.ENSCAFP00000030916	NMB	MCHR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.08|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000022949	string:9615.ENSCAFP00000004376	HCRT	NPFFR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.126|dscore:0.9
string:9615.ENSCAFP00000031020	string:9615.ENSCAFP00000015948	GNB1	ADRA2A	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.075|dscore:0.9|tscore:0.093
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000030641	GNAI2	CCR9	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000021236	string:9615.ENSCAFP00000021232	PPY	PYY	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.087763
string:9615.ENSCAFP00000039997	string:9615.ENSCAFP00000012917	ENSCAFG00000029888	NPY1R	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.073|dscore:0.9|tscore:0.089
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000019429	GNAI2	OPRL1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000036854	string:9615.ENSCAFP00000010245	CEBPB	CDK8	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000027121	string:9615.ENSCAFP00000019242	CCL25	CNR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.082|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000018025	string:9615.ENSCAFP00000005070	S100B	CAPZA2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000036677	string:9615.ENSCAFP00000030106	NMB	LPAR3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.08|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000020146	string:9615.ENSCAFP00000000020	GNAT3	GALR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000041062	string:9615.ENSCAFP00000019725	TAS2R16	TAS2R7	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.095858
string:9615.ENSCAFP00000014389	string:9615.ENSCAFP00000004111	EDN1	GNRHR	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.083|dscore:0.9|tscore:0.084
string:9615.ENSCAFP00000025254	string:9615.ENSCAFP00000021547	CXCR3	CXCR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.090524
string:9615.ENSCAFP00000037035	string:9615.ENSCAFP00000020466	HTR1A	DRD2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.08619
string:9615.ENSCAFP00000017912	string:9615.ENSCAFP00000004154	GRK5	FPR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000024156	string:9615.ENSCAFP00000005785	GNAI1	TAS2R3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.119
string:9615.ENSCAFP00000024156	string:9615.ENSCAFP00000019638	GNAI1	HTR1D	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000041382	string:9615.ENSCAFP00000004135	ENSCAFG00000030278	NPY	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.126
string:9615.ENSCAFP00000029624	string:9615.ENSCAFP00000025254	S1PR1	CXCR3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.122
string:9615.ENSCAFP00000027121	string:9615.ENSCAFP00000006717	CCL25	SSTR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.082|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000033576	string:9615.ENSCAFP00000020273	GNAI2	SSTR1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000027121	string:9615.ENSCAFP00000004516	CCL25	IL8	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.123
string:9615.ENSCAFP00000037334	string:9615.ENSCAFP00000013316	PTAFR	PLCB2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.123
string:9615.ENSCAFP00000030916	string:9615.ENSCAFP00000014389	MCHR1	EDN1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.083|dscore:0.9|tscore:0.084
string:9615.ENSCAFP00000020146	string:9615.ENSCAFP00000017975	GNAT3	CXCR7	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000025254	string:9615.ENSCAFP00000020344	CXCR3	CCR3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|dscore:0.9|tscore:0.08687
string:9615.ENSCAFP00000043083	string:9615.ENSCAFP00000036677	ADRA1B	NMB	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.08|dscore:0.9|tscore:0.082
string:9615.ENSCAFP00000028446	string:9615.ENSCAFP00000010434	GNAQ	FFAR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000027247	string:9615.ENSCAFP00000007832	MED9	MED8	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.122|dscore:0.9
string:9615.ENSCAFP00000024522	string:9615.ENSCAFP00000019101	MED6	HELZ2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.12|dscore:0.9
string:9615.ENSCAFP00000024002	string:9615.ENSCAFP00000009627	PTGER1	OXT	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.064|dscore:0.9|tscore:0.1
string:9615.ENSCAFP00000043222	string:9615.ENSCAFP00000008792	HTR2C	PLCB1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.095|dscore:0.9|tscore:0.069
string:9615.ENSCAFP00000036624	string:9615.ENSCAFP00000020146	NPY5R	GNAT3	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000030916	string:9615.ENSCAFP00000024156	MCHR1	GNAI1	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
string:9615.ENSCAFP00000029356	string:9615.ENSCAFP00000020334	GNAI3	CCR2	-	-	-	-	-	taxid:9615	taxid:9615	-	-	-	score:0.908|escore:0.121|dscore:0.9
